Diversity-Index,BLK_Percent,Amrican_indian/Alk_native_Percent,Asian_percent,Hawaiian/Pacific_Islander_Percent,Two_or_more_percent,His/Latino_Percent,white_percent,County,Code,Year,State
0.658205,18.4,1.2,12.1,0.2,3.1,25.8,47.5,New York County,NY,2013,New York
0.655844,25.8,1.5,0.7,0.1,1.4,29.5,43.6,Waller County,TX,2013,Texas
0.653821,22.4,1.1,3.2,0.8,4.3,23.2,48.9,Bell County,TX,2013,Texas
0.651831,38.7,1.0,4.8,0.1,2.3,13.5,42.1,Durham County,NC,2013,North Carolina
0.650181,5.6,1.3,11.7,0.6,4.2,32.9,47.2,San Diego County,CA,2013,California
0.649776,44.2,0.8,6.9,0.1,2.4,13.3,36.3,Philadelphia County,PA,2013,Pennsylvania
0.649676,9.9,0.7,18.8,0.1,3.4,16.2,52.7,Fairfax County,VA,2013,Virginia
0.648271,0.0,33.8,1.1,0.3,17.5,3.9,45.3,Bristol Bay Borough,AK,2013,Alaska
0.647059,2.4,2.3,16.2,0.4,4.2,29.6,48.6,Sutter County,CA,2013,California
0.645004,0.8,38.9,0.6,0.1,2.6,19.3,40.7,San Juan County,NM,2013,New Mexico
0.644473,15.9,0.9,5.0,0.2,2.2,27.6,50.1,Tarrant County,TX,2013,Texas
0.6420779999999999,21.1,0.6,10.0,0.2,2.1,16.2,52.6,Mercer County,NJ,2013,New Jersey
0.642001,3.0,1.8,13.5,0.6,4.9,31.3,48.8,Yolo County,CA,2013,California
0.6412939999999999,12.4,1.0,4.3,0.1,1.8,38.4,44.0,TEXAS,,2013,
0.641095,22.4,0.8,6.8,0.2,3.0,16.9,52.4,Alexandria city,VA,2013,Virginia
0.6410399999999999,1.4,41.7,0.6,0.1,2.1,37.4,21.1,Cibola County,NM,2013,New Mexico
0.6377520000000001,13.3,0.8,6.0,0.1,1.8,28.9,50.7,Brazoria County,TX,2013,Texas
0.636081,37.4,1.7,2.6,0.4,4.3,10.7,45.8,Cumberland County,NC,2013,North Carolina
0.635404,9.0,1.6,8.1,0.7,3.9,27.5,52.2,NEVADA,,2013,
0.634781,32.1,0.8,5.2,0.1,2.2,12.6,49.3,Mecklenburg County,NC,2013,North Carolina
0.63442,40.9,0.8,2.4,0.5,4.3,11.6,42.7,Liberty County,GA,2013,Georgia
0.634152,2.6,13.5,1.7,0.2,2.7,36.9,45.8,Sandoval County,NM,2013,New Mexico
0.633302,21.8,1.6,1.4,0.1,2.7,28.6,48.6,Cumberland County,NJ,2013,New Jersey
0.632352,39.1,11.3,0.9,0.0,2.2,2.7,44.8,Scotland County,NC,2013,North Carolina
0.63216,14.7,1.5,5.6,0.2,2.4,38.9,43.7,Passaic County,NJ,2013,New Jersey
0.62912,10.8,1.3,4.6,0.1,2.0,36.7,47.1,Potter County,TX,2013,Texas
0.626907,44.4,0.3,6.3,0.1,2.0,7.7,40.7,Fulton County,GA,2013,Georgia
0.626423,17.4,0.5,3.9,0.1,2.5,26.0,52.3,Hillsborough County,FL,2013,Florida
0.624784,7.0,1.9,6.7,0.4,3.3,46.9,38.0,Riverside County,CA,2013,California
0.624636,9.5,2.0,7.1,0.5,3.4,51.1,31.4,San Bernardino County,CA,2013,California
0.623218,8.9,1.4,6.2,0.1,2.4,33.8,50.0,Travis County,TX,2013,Texas
0.621119,1.5,34.6,0.7,0.1,9.3,6.5,49.6,Cherokee County,OK,2013,Oklahoma
0.6196020000000001,27.1,0.9,3.8,0.0,2.6,14.0,53.4,Milwaukee County,WI,2013,Wisconsin
0.61956,25.2,0.9,0.5,0.1,1.6,22.2,51.7,Falls County,TX,2013,Texas
0.618892,5.9,3.0,10.5,0.3,2.9,51.6,31.4,Fresno County,CA,2013,California
0.617255,27.1,3.1,0.5,0.2,1.7,18.0,52.5,Sampson County,NC,2013,North Carolina
0.61602,45.5,0.7,0.8,0.1,1.2,14.1,39.6,Jasper County,SC,2013,South Carolina
0.615762,36.5,2.2,0.4,0.2,1.1,14.8,47.8,Greene County,NC,2013,North Carolina
0.6148939999999999,41.2,0.6,3.1,0.2,3.9,8.2,45.4,Newport News city,VA,2013,Virginia
0.614376,49.5,0.6,3.9,0.1,2.6,10.1,35.8,District of Columbia,DC,2013,District of Columbia
0.614376,49.5,0.6,3.9,0.1,2.6,10.1,35.8,DISTRICT OF COLUMBIA,,2013,
0.614333,18.4,0.4,16.2,0.1,3.5,6.3,56.6,Howard County,MD,2013,Maryland
0.614293,0.5,44.0,0.5,0.0,10.3,5.8,42.2,Adair County,OK,2013,Oklahoma
0.614029,25.9,1.4,0.6,0.4,1.3,21.2,52.3,Duplin County,NC,2013,North Carolina
0.613554,14.4,0.7,0.6,0.0,0.9,39.0,46.2,Wharton County,TX,2013,Texas
0.612919,11.1,18.5,0.7,0.1,8.2,5.6,57.5,Muskogee County,OK,2013,Oklahoma
0.612887,1.1,52.5,5.1,1.6,5.5,3.4,32.3,North Slope Borough,AK,2013,Alaska
0.612776,30.1,0.6,6.1,0.1,2.6,9.0,53.3,MARYLAND,,2013,
0.612762,11.4,1.2,2.2,0.1,1.3,40.0,46.2,Matagorda County,TX,2013,Texas
0.61266,42.8,0.7,3.7,0.2,3.4,7.3,44.3,Norfolk city,VA,2013,Virginia
0.612108,17.6,6.2,2.5,0.7,6.2,12.5,57.7,Comanche County,OK,2013,Oklahoma
0.609575,26.7,0.5,4.9,0.1,2.3,12.6,54.8,Cobb County,GA,2013,Georgia
0.60928,13.4,2.2,1.1,0.2,1.1,50.3,34.5,Hendry County,FL,2013,Florida
0.608758,2.5,10.4,1.6,0.2,2.4,47.3,39.4,NEW MEXICO,,2013,
0.608129,1.3,12.7,1.5,0.1,2.3,49.3,36.3,Socorro County,NM,2013,New Mexico
0.607962,2.0,14.0,0.6,0.2,1.7,31.5,52.2,Graham County,AZ,2013,Arizona
0.607961,27.0,0.6,4.1,0.1,1.6,13.4,54.7,Jefferson Parish,LA,2013,Louisiana
0.606696,0.6,39.0,0.7,0.1,10.3,4.5,47.8,Hoonah-Angoon Census Area,AK,2013,Alaska
0.60615,10.2,2.0,3.8,0.2,3.1,30.9,53.4,Denver County,CO,2013,Colorado
0.605921,13.1,0.8,3.0,0.2,2.5,48.6,37.3,Osceola County,FL,2013,Florida
0.605911,15.9,0.8,6.1,0.1,2.2,23.3,55.7,Westchester County,NY,2013,New York
0.605322,15.8,4.2,3.2,0.1,5.1,16.0,58.2,Oklahoma County,OK,2013,Oklahoma
0.605139,1.2,44.8,0.6,0.1,2.0,11.0,42.6,Navajo County,AZ,2013,Arizona
0.602527,17.3,0.7,8.1,0.1,2.5,18.2,57.2,Atlantic County,NJ,2013,New Jersey
0.6024470000000001,25.5,0.5,1.5,0.1,1.7,17.8,54.8,Lake County,IN,2013,Indiana
0.601993,14.7,0.6,9.2,0.1,2.0,18.9,57.6,NEW JERSEY,,2013,
0.601825,1.6,27.4,1.7,0.2,2.7,13.9,55.0,Coconino County,AZ,2013,Arizona
0.601801,50.8,0.6,1.2,0.0,1.5,25.1,27.7,Stewart County,GA,2013,Georgia
0.6015149999999999,6.3,8.1,8.9,2.3,7.8,8.6,60.5,Anchorage Municipality,AK,2013,Alaska
0.6011,3.2,1.9,5.8,0.9,3.8,43.5,45.1,Stanislaus County,CA,2013,California
0.601064,49.5,0.5,2.0,0.1,2.0,10.1,37.8,Rockdale County,GA,2013,Georgia
0.601006,12.8,1.5,0.6,0.0,1.6,38.7,48.2,Mitchell County,TX,2013,Texas
0.600981,17.5,1.0,8.2,0.1,2.3,18.4,57.2,NEW YORK,,2013,
0.6004550000000001,43.1,0.7,3.3,0.1,3.6,5.0,45.7,Charles County,MD,2013,Maryland
0.600308,47.3,7.2,0.4,0.1,2.7,1.7,41.2,Charles City County,VA,2013,Virginia
0.600004,0.4,40.1,0.7,0.5,8.8,3.1,48.0,Prince of Wales-Hyder Census Area,AK,2013,Alaska
0.599061,4.1,7.2,1.5,0.4,2.9,35.6,51.6,Otero County,NM,2013,New Mexico
0.5979,36.2,0.3,0.8,0.1,1.0,14.1,50.1,Telfair County,GA,2013,Georgia
0.597853,54.8,0.5,5.6,0.1,2.0,9.1,30.0,DeKalb County,GA,2013,Georgia
0.597774,33.8,0.7,4.5,0.1,2.1,7.5,52.9,Guilford County,NC,2013,North Carolina
0.597696,46.0,0.5,2.4,0.2,2.7,7.3,42.9,Muscogee County,GA,2013,Georgia
0.5972029999999999,16.7,0.5,2.7,0.1,1.9,23.6,56.4,FLORIDA,,2013,
0.597172,42.5,0.4,1.7,0.2,2.3,8.9,46.2,Douglas County,GA,2013,Georgia
0.596774,2.2,1.9,7.3,0.3,3.3,41.5,47.3,Ventura County,CA,2013,California
0.596651,6.3,2.7,5.0,0.3,3.0,50.9,36.9,Kern County,CA,2013,California
0.59646,7.4,3.0,4.3,0.3,3.6,52.7,34.1,Kings County,CA,2013,California
0.59568,10.3,2.4,0.9,0.2,1.2,40.9,47.5,Titus County,TX,2013,Texas
0.595468,18.7,1.3,3.7,0.8,5.7,14.6,58.6,Geary County,KS,2013,Kansas
0.5947180000000001,39.6,0.5,1.0,0.1,1.4,10.0,48.8,Wilson County,NC,2013,North Carolina
0.591778,30.0,0.4,7.6,0.1,2.2,5.3,55.6,Henrico County,VA,2013,Virginia
0.5916,20.3,1.1,0.8,0.1,1.6,21.8,56.5,Madison County,TX,2013,Texas
0.591439,27.3,0.4,4.3,0.1,1.9,10.7,56.6,Clarke County,GA,2013,Georgia
0.5912569999999999,30.0,0.4,4.5,0.1,2.6,8.3,55.6,Duval County,FL,2013,Florida
0.591041,3.4,5.7,2.7,0.2,2.9,48.8,40.6,Bernalillo County,NM,2013,New Mexico
0.5908800000000001,31.4,0.5,3.7,0.1,1.9,9.2,54.8,GEORGIA,,2013,
0.590878,11.3,0.7,5.5,0.1,1.8,24.5,57.7,Brazos County,TX,2013,Texas
0.590487,3.9,3.0,7.2,0.5,5.9,26.9,57.1,Yuba County,CA,2013,California
0.590242,41.7,6.7,0.3,0.0,0.9,4.3,47.9,Leake County,MS,2013,Mississippi
0.5896710000000001,39.6,0.3,3.3,0.1,2.1,6.3,49.8,Henry County,GA,2013,Georgia
0.588653,17.9,1.3,0.8,1.0,1.9,24.6,56.4,Atkinson County,GA,2013,Georgia
0.588653,39.6,0.5,2.9,0.0,2.3,5.6,50.0,Wayne County,MI,2013,Michigan
0.587819,9.8,0.3,15.9,0.1,1.9,13.9,59.8,Somerset County,NJ,2013,New Jersey
0.587233,7.7,0.5,16.5,0.1,3.5,13.1,60.1,Loudoun County,VA,2013,Virginia
0.587216,4.4,3.8,3.7,0.3,1.5,36.5,52.4,Dakota County,NE,2013,Nebraska
0.58712,38.1,0.7,0.4,0.5,1.2,10.7,50.6,Scott County,MS,2013,Mississippi
0.586408,45.0,0.6,0.9,0.1,1.7,7.4,45.3,Peach County,GA,2013,Georgia
0.586224,32.0,0.8,1.3,0.1,2.2,10.7,54.7,Wayne County,NC,2013,North Carolina
0.58605,16.9,1.2,0.9,0.2,2.2,23.0,57.6,Camp County,TX,2013,Texas
0.585015,0.3,41.3,0.2,0.0,9.3,2.3,48.5,Mahnomen County,MN,2013,Minnesota
0.584873,18.5,0.6,2.6,0.1,1.6,20.3,58.2,Palm Beach County,FL,2013,Florida
0.5846020000000001,13.7,0.8,3.3,0.1,1.9,23.5,58.3,Galveston County,TX,2013,Texas
0.584464,49.7,0.5,2.4,0.2,3.6,5.1,40.5,Hampton city,VA,2013,Virginia
0.5844159999999999,29.7,0.6,0.5,0.1,1.8,12.5,55.8,Hempstead County,AR,2013,Arkansas
0.5840920000000001,2.7,1.5,7.8,0.2,1.2,52.9,35.9,Moore County,TX,2013,Texas
0.58408,22.8,0.8,1.1,0.1,1.4,17.5,57.7,Walker County,TX,2013,Texas
0.583928,23.5,1.3,0.9,0.1,1.2,17.6,57.4,Colquitt County,GA,2013,Georgia
0.583869,2.4,2.2,5.6,0.2,3.5,44.1,46.5,Santa Barbara County,CA,2013,California
0.583858,13.3,1.1,0.8,0.2,1.2,30.2,55.4,DeSoto County,FL,2013,Florida
0.583815,2.3,1.3,7.7,0.4,3.1,33.4,54.5,Napa County,CA,2013,California
0.583735,40.2,0.3,2.7,0.1,2.1,5.9,50.0,Chatham County,GA,2013,Georgia
0.5836180000000001,28.1,0.5,3.2,0.1,2.3,9.9,57.1,Davidson County,TN,2013,Tennessee
0.583248,7.5,1.2,1.3,0.1,1.4,42.9,47.6,Hardee County,FL,2013,Florida
0.583002,50.1,0.6,2.4,0.2,2.2,6.4,40.1,Richmond city,VA,2013,Virginia
0.5827829999999999,21.0,0.6,5.6,0.1,2.2,15.4,58.8,Camden County,NJ,2013,New Jersey
0.582159,20.0,1.4,1.1,0.1,1.9,19.9,58.1,Lee County,NC,2013,North Carolina
0.581779,51.7,5.6,0.4,0.0,1.6,4.0,38.2,Warren County,NC,2013,North Carolina
0.5814020000000001,6.7,0.4,15.9,0.1,1.9,17.9,59.7,Bergen County,NJ,2013,New Jersey
0.58121,15.0,1.1,1.6,0.1,1.8,24.8,57.8,McLennan County,TX,2013,Texas
0.5807939999999999,27.4,2.3,0.4,0.0,1.5,14.4,56.8,Bradley County,AR,2013,Arkansas
0.580696,5.5,0.8,15.5,0.1,3.2,16.6,60.3,Fairfax city,VA,2013,Virginia
0.5803659999999999,6.9,2.0,1.6,0.2,2.8,39.8,50.5,Curry County,NM,2013,New Mexico
0.580362,7.7,1.0,1.7,0.2,2.4,36.6,52.8,Guadalupe County,TX,2013,Texas
0.5802470000000001,46.8,0.4,2.6,0.1,2.0,5.0,44.4,Richland County,SC,2013,South Carolina
0.580068,4.6,5.3,3.2,0.3,2.6,30.3,56.7,ARIZONA,,2013,
0.578466,47.9,0.3,3.1,0.0,2.3,3.7,43.5,St. Louis city,MO,2013,Missouri
0.578365,9.4,0.7,12.3,0.1,2.4,15.0,61.2,Collin County,TX,2013,Texas
0.577508,21.3,0.9,0.8,0.0,1.5,19.2,58.3,Robertson County,TX,2013,Texas
0.577476,3.0,25.4,0.3,0.1,6.1,11.1,58.4,Caddo County,OK,2013,Oklahoma
0.577249,39.1,0.5,1.1,0.2,3.0,6.8,51.4,Hopewell city,VA,2013,Virginia
0.5770850000000001,21.2,16.4,0.5,0.0,1.5,1.9,59.2,Neshoba County,MS,2013,Mississippi
0.576978,4.0,4.2,3.0,0.2,2.8,35.7,53.9,Pima County,AZ,2013,Arizona
0.5765279999999999,36.6,0.7,2.3,0.0,1.5,6.8,53.3,Tyrrell County,NC,2013,North Carolina
0.576306,4.2,2.5,8.1,0.4,3.0,56.8,30.2,Merced County,CA,2013,California
0.57623,9.2,3.4,1.3,0.0,1.8,29.6,57.1,Crowley County,CO,2013,Colorado
0.576124,9.3,1.2,0.3,0.0,0.7,51.2,39.1,Karnes County,TX,2013,Texas
0.576055,17.2,1.2,2.2,0.8,4.1,17.2,60.2,Coryell County,TX,2013,Texas
0.5759770000000001,51.2,4.7,0.4,0.0,1.7,3.1,39.8,Marlboro County,SC,2013,South Carolina
0.5758810000000001,6.8,1.1,1.6,0.1,1.4,41.1,50.0,Midland County,TX,2013,Texas
0.575657,33.9,0.9,0.8,0.0,1.8,9.3,54.8,Hamilton County,FL,2013,Florida
0.575457,3.0,0.8,4.9,0.0,1.1,47.6,44.1,Calhoun County,TX,2013,Texas
0.575335,14.0,1.1,0.8,0.8,1.6,25.2,58.4,Navarro County,TX,2013,Texas
0.575256,6.8,0.8,1.3,0.1,1.4,44.9,46.7,Victoria County,TX,2013,Texas
0.574996,46.0,0.3,3.2,0.0,1.3,3.9,45.9,East Baton Rouge Parish,LA,2013,Louisiana
0.5738880000000001,34.7,2.8,0.3,0.0,1.5,7.4,54.7,Bladen County,NC,2013,North Carolina
0.573836,27.1,0.8,2.1,0.1,2.1,12.4,58.0,Forsyth County,NC,2013,North Carolina
0.573803,30.4,0.4,1.5,0.1,1.3,10.9,56.7,Tift County,GA,2013,Georgia
0.5737800000000001,7.1,1.5,1.0,0.1,1.6,48.9,42.6,Caldwell County,TX,2013,Texas
0.5733699999999999,7.7,1.5,0.4,0.1,1.3,42.1,49.3,Swisher County,TX,2013,Texas
0.57334,3.9,14.7,5.8,1.2,7.1,6.6,62.5,ALASKA,,2013,
0.572375,20.3,0.9,1.3,0.1,1.8,17.5,59.6,Gregg County,TX,2013,Texas
0.572351,53.1,0.3,2.5,0.1,1.4,5.9,37.6,Shelby County,TN,2013,Tennessee
0.572274,3.5,2.2,4.0,0.2,2.9,38.6,52.4,Adams County,CO,2013,Colorado
0.572213,35.7,0.6,2.2,0.1,2.0,5.9,54.4,Pulaski County,AR,2013,Arkansas
0.5720810000000001,27.6,0.5,2.4,0.1,2.6,9.7,58.4,Marion County,IN,2013,Indiana
0.57207,35.8,0.2,0.8,0.2,1.7,8.2,54.1,Northampton County,VA,2013,Virginia
0.572044,55.4,0.6,0.7,0.1,1.1,10.3,33.2,Gadsden County,FL,2013,Florida
0.571987,24.1,0.8,3.1,0.1,3.7,11.1,59.6,Fredericksburg city,VA,2013,Virginia
0.571908,5.7,2.7,4.0,0.3,2.7,30.0,57.6,Maricopa County,AZ,2013,Arizona
0.5715979999999999,39.0,0.9,1.0,0.0,1.8,6.6,52.1,Nash County,NC,2013,North Carolina
0.571553,26.4,1.4,0.3,1.1,1.1,14.8,58.0,Saluda County,SC,2013,South Carolina
0.5714319999999999,40.9,0.6,0.7,0.2,1.1,7.1,50.6,Lenoir County,NC,2013,North Carolina
0.571327,3.1,1.4,4.0,0.1,1.5,47.9,44.3,Finney County,KS,2013,Kansas
0.5700890000000001,7.8,1.1,2.3,0.1,1.6,33.4,55.8,Lubbock County,TX,2013,Texas
0.569355,32.4,0.7,1.9,0.3,2.9,7.2,56.5,Prince George County,VA,2013,Virginia
0.569329,3.6,2.7,6.9,0.6,3.7,56.8,31.6,Monterey County,CA,2013,California
0.569087,4.8,6.8,1.9,0.4,2.8,29.0,58.2,Pinal County,AZ,2013,Arizona
0.568861,7.0,1.5,1.1,0.1,1.6,39.4,52.0,Howard County,TX,2013,Texas
0.5686220000000001,6.8,1.0,0.8,0.0,1.4,48.7,43.5,Refugio County,TX,2013,Texas
0.568621,18.5,1.3,2.4,0.8,3.8,15.1,61.0,Chattahoochee County,GA,2013,Georgia
0.568559,30.9,0.6,1.1,0.3,1.2,11.9,56.7,Evans County,GA,2013,Georgia
0.568454,20.0,0.6,1.8,0.1,2.0,17.2,60.1,St. Lucie County,FL,2013,Florida
0.5683729999999999,26.1,0.7,1.1,0.4,3.6,11.8,59.0,Long County,GA,2013,Georgia
0.567388,16.5,0.8,0.5,0.1,1.4,22.6,59.5,Grimes County,TX,2013,Texas
0.566763,32.7,1.9,1.7,0.1,1.8,6.2,56.7,St. Mary Parish,LA,2013,Louisiana
0.5665399999999999,18.4,0.9,1.5,0.1,1.6,18.5,60.4,Nacogdoches County,TX,2013,Texas
0.566401,50.7,0.7,0.6,0.0,1.3,7.0,41.4,Vance County,NC,2013,North Carolina
0.56628,24.7,0.4,5.0,0.1,2.3,9.2,60.1,New Castle County,DE,2013,Delaware
0.565984,7.7,1.6,0.5,0.1,1.0,49.1,43.2,Gonzales County,TX,2013,Texas
0.565915,7.3,0.7,0.2,0.1,0.7,48.3,44.2,Garza County,TX,2013,Texas
0.565573,53.3,0.4,0.5,0.0,1.1,7.6,38.0,Adams County,MS,2013,Mississippi
0.565561,1.5,5.9,1.4,0.2,2.8,47.0,45.7,Yakima County,WA,2013,Washington
0.565034,42.3,0.5,0.8,0.3,2.3,4.9,50.3,Russell County,AL,2013,Alabama
0.564655,45.0,0.3,1.0,0.0,2.0,4.4,48.0,Martinsville city,VA,2013,Virginia
0.5644819999999999,8.0,1.7,1.0,0.1,2.0,34.2,55.8,Bastrop County,TX,2013,Texas
0.564287,13.3,1.0,0.7,0.1,1.2,27.9,58.3,Colorado County,TX,2013,Texas
0.56412,21.4,0.8,6.1,0.1,2.3,10.0,61.3,Wake County,NC,2013,North Carolina
0.5639109999999999,49.9,0.2,0.7,0.1,0.9,6.8,42.7,Dooly County,GA,2013,Georgia
0.5638449999999999,13.5,5.5,0.8,0.0,0.9,21.8,60.6,Glades County,FL,2013,Florida
0.56384,3.3,2.0,2.9,0.4,1.7,45.7,47.4,Texas County,OK,2013,Oklahoma
0.562471,21.5,0.7,0.8,0.1,1.5,16.9,60.2,Anderson County,TX,2013,Texas
0.562048,31.0,3.1,1.1,0.1,2.0,6.3,58.0,Richmond County,NC,2013,North Carolina
0.562004,43.0,0.4,1.8,0.1,2.3,3.5,50.1,Suffolk city,VA,2013,Virginia
0.5619310000000001,53.1,3.9,0.7,0.1,1.2,2.7,39.2,Halifax County,NC,2013,North Carolina
0.561553,9.6,0.9,0.4,0.0,1.3,33.8,56.1,DeWitt County,TX,2013,Texas
0.561534,11.0,16.9,0.3,0.0,6.8,3.6,62.6,Choctaw County,OK,2013,Oklahoma
0.5605359999999999,42.5,0.4,1.1,0.1,1.9,4.8,50.6,Newton County,GA,2013,Georgia
0.5603239999999999,7.9,20.4,0.2,0.2,6.7,4.1,62.1,Okfuskee County,OK,2013,Oklahoma
0.560293,0.8,19.1,0.8,0.2,3.3,19.9,60.2,Jefferson County,OR,2013,Oregon
0.560247,46.5,2.7,0.3,0.0,1.8,2.5,47.1,Dillon County,SC,2013,South Carolina
0.560046,47.1,0.5,1.3,0.1,1.8,3.7,46.5,Sumter County,SC,2013,South Carolina
0.559992,31.4,0.3,3.1,0.1,2.1,6.0,58.0,Leon County,FL,2013,Florida
0.5599649999999999,0.4,46.6,0.4,0.1,2.2,4.9,46.9,San Juan County,UT,2013,Utah
0.559801,6.6,1.1,15.9,0.8,4.8,9.3,63.2,King County,WA,2013,Washington
0.559616,18.0,1.1,0.5,0.1,1.4,20.4,60.5,Limestone County,TX,2013,Texas
0.55917,1.2,3.0,3.7,0.0,1.3,47.8,45.8,Terrell County,TX,2013,Texas
0.558921,10.2,0.7,0.8,0.0,1.2,29.3,58.7,Childress County,TX,2013,Texas
0.5588310000000001,9.4,0.9,7.3,0.1,2.4,18.9,62.5,Denton County,TX,2013,Texas
0.558678,29.7,0.6,0.6,0.2,1.0,10.9,58.4,Tattnall County,GA,2013,Georgia
0.558496,4.7,1.7,2.2,0.4,3.1,33.9,56.8,Cochise County,AZ,2013,Arizona
0.558475,36.8,0.5,1.6,0.2,2.0,5.4,55.0,Lowndes County,GA,2013,Georgia
0.558215,17.9,0.8,1.4,0.1,1.5,18.3,61.3,Smith County,TX,2013,Texas
0.557975,29.9,0.4,2.7,0.2,2.7,6.5,58.9,Houston County,GA,2013,Georgia
0.557926,13.2,1.2,5.3,0.2,2.4,17.1,62.6,UNITED STATES,,2013,
0.5575140000000001,52.5,0.6,1.4,0.2,1.0,5.0,40.5,Sumter County,GA,2013,Georgia
0.557299,28.9,1.3,0.6,0.2,1.3,10.9,58.9,Grady County,GA,2013,Georgia
0.556909,41.4,0.8,0.7,0.1,1.1,5.6,51.8,Decatur County,GA,2013,Georgia
0.556878,55.2,0.4,1.8,0.2,2.5,4.5,36.8,Richmond County,GA,2013,Georgia
0.556605,47.6,0.6,0.5,0.2,0.9,4.8,46.3,Barbour County,AL,2013,Alabama
0.5562159999999999,48.5,0.8,1.2,0.1,1.3,3.4,45.5,Anson County,NC,2013,North Carolina
0.556092,10.8,1.1,5.5,0.2,3.7,18.6,62.7,Arapahoe County,CO,2013,Colorado
0.556089,6.0,1.0,3.9,0.1,1.7,31.2,58.4,Kane County,IL,2013,Illinois
0.5558529999999999,34.6,0.5,1.8,0.1,1.9,5.8,56.6,Pitt County,NC,2013,North Carolina
0.555597,8.2,1.2,2.8,0.2,2.1,59.1,29.5,Bexar County,TX,2013,Texas
0.555249,0.4,52.8,0.2,0.0,5.3,2.7,40.3,Mellette County,SD,2013,South Dakota
0.555075,14.7,0.6,5.1,0.1,1.8,16.5,62.7,ILLINOIS,,2013,
0.554916,42.8,0.3,1.5,0.1,1.1,3.8,51.0,Jefferson County,AL,2013,Alabama
0.554775,42.8,0.4,0.9,0.0,2.0,3.8,51.0,Somerset County,MD,2013,Maryland
0.554672,45.6,0.3,1.1,0.1,1.0,4.4,48.5,Baker County,GA,2013,Georgia
0.554663,4.9,1.5,0.7,0.1,1.7,50.4,43.4,Ward County,TX,2013,Texas
0.554213,37.8,0.5,1.4,0.1,2.1,4.4,54.8,Pasquotank County,NC,2013,North Carolina
0.553946,53.5,0.5,1.3,0.1,2.7,3.6,39.7,Portsmouth city,VA,2013,Virginia
0.55373,28.0,0.4,0.8,0.1,1.2,10.6,59.7,Coffee County,GA,2013,Georgia
0.553516,8.5,0.8,0.6,0.1,1.1,57.4,33.1,Bee County,TX,2013,Texas
0.553319,7.1,1.2,0.7,0.1,1.3,54.9,37.4,Dawson County,TX,2013,Texas
0.553171,47.9,0.5,0.7,0.1,0.9,4.4,46.4,Mitchell County,GA,2013,Georgia
0.553092,1.0,16.3,6.1,0.3,9.3,5.8,63.6,Sitka City and Borough,AK,2013,Alaska
0.552901,10.8,6.7,2.6,0.1,5.8,11.6,64.3,Tulsa County,OK,2013,Oklahoma
0.552588,30.0,0.5,3.3,0.1,3.1,5.0,59.4,Chesapeake city,VA,2013,Virginia
0.55247,2.6,1.4,2.1,0.4,2.3,51.4,42.6,Franklin County,WA,2013,Washington
0.552435,8.9,0.7,9.9,0.1,3.1,15.6,63.6,Arlington County,VA,2013,Virginia
0.552329,4.0,4.6,2.5,0.3,2.4,55.7,36.4,Madera County,CA,2013,California
0.552251,27.5,0.4,5.7,0.1,2.3,4.8,60.5,Baltimore County,MD,2013,Maryland
0.552126,3.7,9.1,3.7,0.2,4.7,19.1,63.1,Del Norte County,CA,2013,California
0.5520109999999999,8.7,16.6,0.4,0.0,8.4,3.6,63.6,Okmulgee County,OK,2013,Oklahoma
0.551609,8.0,2.8,0.5,0.0,3.8,26.7,60.7,Harmon County,OK,2013,Oklahoma
0.551435,12.4,0.5,8.7,0.1,1.6,15.7,63.3,Nassau County,NY,2013,New York
0.551363,52.6,0.7,0.6,0.0,1.4,4.4,41.2,St. Francis County,AR,2013,Arkansas
0.551138,13.0,1.2,0.7,0.0,1.4,26.3,60.2,Jones County,TX,2013,Texas
0.550859,1.1,3.0,2.9,0.2,2.7,39.5,53.9,Glenn County,CA,2013,California
0.550431,49.3,0.3,1.2,0.1,1.4,3.1,45.3,Danville city,VA,2013,Virginia
0.550416,48.0,0.5,1.2,0.1,1.4,2.7,46.7,Caddo Parish,LA,2013,Louisiana
0.550134,7.8,1.2,0.4,0.1,1.2,34.6,56.9,Hall County,TX,2013,Texas
0.5498350000000001,35.1,0.6,0.8,0.0,1.2,6.4,56.8,Ben Hill County,GA,2013,Georgia
0.549787,0.7,51.5,0.1,0.0,4.7,2.0,42.7,Jackson County,SD,2013,South Dakota
0.5497449999999999,3.1,1.6,1.7,0.3,1.6,52.0,42.2,Ford County,KS,2013,Kansas
0.5496300000000001,49.2,0.6,0.4,0.0,1.7,4.3,45.4,Washington County,NC,2013,North Carolina
0.549508,43.2,0.5,0.6,0.2,0.9,5.1,51.1,Jenkins County,GA,2013,Georgia
0.548693,1.5,3.4,0.9,0.1,2.2,47.2,47.6,Greenlee County,AZ,2013,Arizona
0.548564,8.5,4.1,0.5,0.2,3.6,24.6,61.7,Tillman County,OK,2013,Oklahoma
0.548329,36.9,0.4,0.4,0.1,1.2,6.3,55.8,Greene County,GA,2013,Georgia
0.54832,48.1,0.4,0.4,0.1,0.9,4.6,46.7,Desha County,AR,2013,Arkansas
0.5481699999999999,14.9,1.6,0.6,0.0,1.8,21.7,61.8,Cherokee County,TX,2013,Texas
0.548148,39.0,0.7,0.3,0.0,1.3,5.0,54.5,Madison County,FL,2013,Florida
